stub_id,stub_name,tr_id,tr_name,tr_acronym,confidence,reasoning,action
org_77b527d72eb85599,Karl Späh GmbH & Co. KG,128633195168-72,KARL STORZ SE & Co. KG,,Germany,Companies & groups,Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_b7ab94bd534a5026,Tante und Emma der Unverpacktladen,388091818207-48,SRA Consulting,,Austria,Self-employed individuals,Advances interests of their clients,pending_ai,,pending
org_bd0df6f30317c8ea,The Beijing Olympics and Human Rights,906575995562-62,Nadace Forum 2000,,Czech Republic,"Non-governmental organisations, platforms and networks and similar",Does not represent commercial interests,pending_ai,,pending
org_60ea2a2f97fcf629,Europäische Bewegung Dtl,028179432513-92,Europäische Bewegung Deutschland e.V.,Netzwerk EBD,Germany,"Non-governmental organisations, platforms and networks and similar",Does not represent commercial interests,pending_ai,,pending
org_b4d83e3302cc55ae,Ambassade de France en Allemagne,178971295990-21,Philippines Netherlands Business Council,PNBC,Netherlands,Trade and business associations,Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_d6f5304c4588514d,Die Ständige Vertretung der Bundesrepublik Deutschland bei der Europäischen Union,1420587986-32,Verband Kommunaler Unternehmen e.V.,VKU,Germany,Trade and business associations,Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_e0244381aa43369e,France Inter,601894144214-35,Radio France,,France,Companies & groups,Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_5c0910a6815f5451,France Education International,025144329261-57,Juraj Stodolovský,OZŠ,Slovakia,Trade unions and professional associations,Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_26d6333caecb8d66,Think Than Education,349764395992-53,Think Yellow,,Austria,Companies & groups,Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_9500db629304d506,The Wheel,296970651291-01,Sustainable Water Network (SWAN) CLG,SWAN,Ireland,"Non-governmental organisations, platforms and networks and similar",Does not represent commercial interests,pending_ai,,pending
org_7de4ebcb4315807f,Aircraft Leasing Ireland,545767550996-42,Avolon Aerospace Leasing Limited,Avolon,Ireland,Companies & groups,Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_3d2b1ffea73ff269,Citizens' Climate Lobby Europe,947081040038-35,Klimatsvaret - CCL Sverige,,Sweden,"Non-governmental organisations, platforms and networks and similar",Does not represent commercial interests,pending_ai,,pending
org_b48ae6e6048622d4,Global Clean Air Quality Executive,740494448463-67,Clean Air Fund,CAF,Poland,"Non-governmental organisations, platforms and networks and similar",Does not represent commercial interests,pending_ai,,pending
org_cdf4260d33f5d3e4,Centre Européen de la Consommation,022611849407-06,Union Luxembourgeoise des Consommateurs,ULC,Luxembourg,"Non-governmental organisations, platforms and networks and similar",Does not represent commercial interests,pending_ai,,pending
org_238756a9ffab6479,Baker Hughes,914064836171-27,Baker Hughes Holdings,BH,United States,Companies & groups,Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_eeee98b3ba428f52,Schweizerische Mission,9828875103145-55,MISSION LOCALE PAYS BASQUE,MLPB,France,Associations and networks of public authorities,Does not represent commercial interests,pending_ai,,pending
org_9cea8f40aa18297f,Wij.Land/Commonland/,581342922580-86,Stichting Commonland,Commonland,Netherlands,"Non-governmental organisations, platforms and networks and similar",Does not represent commercial interests,pending_ai,,pending
org_9a28b2835009c8ec,transport and environnement,72103751229-92,Veolia Environnement,Veolia,France,Companies & groups,Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_10d5b549a52f91fe,La Maïf,248083145862-19,LA PRESSE.be,,Belgium,Trade unions and professional associations,Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_df8377696c2196c0,Uni Freiburg,43785827982-59,UNI Europa,,Belgium,Trade unions and professional associations,Does not represent commercial interests,pending_ai,,pending
org_4e978e8c93f07c4b,Graffitti,112659499505-42,National Youth Council of Malta,KNZ,Malta,"Non-governmental organisations, platforms and networks and similar",Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_0c68a367fc413935,Malta Hotels and Restauranteurs Agency,656959547220-25,Mediterranean Tourism Foundation,MTF,Malta,"Non-governmental organisations, platforms and networks and similar",Does not represent commercial interests,pending_ai,,pending
org_59fdc693cc6906e3,Malta Gay Rights Movement,719495934670-17,Association for Consumer Rights Malta,ACR,Malta,"Non-governmental organisations, platforms and networks and similar",Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_c3b001ba5091859b,Nasdaq Finland,76648765687-29,NASDAQ,,Sweden,Companies & groups,Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_1f3230a221bae5af,ReCommon,961872741145-78,ReCommon ETS,,Italy,"Non-governmental organisations, platforms and networks and similar",Does not represent commercial interests,pending_ai,,pending
org_49941024b090f2d0,LUMEN Network,693755753091-85,LUMEN International Foundation ETS,,Italy,"Non-governmental organisations, platforms and networks and similar",Does not represent commercial interests,pending_ai,,pending
org_34e0cd4fee1d294b,Casa delle Donne Milano,4840712100088-69,Fondation cardiométabolisme et nutrition,IHU ICAN,France,"Other organisations, public or mixed entities",Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_661d47349c21bb2d,Group Intro,226298849364-70,ADIFA - Associação de Distribuidores Farmacêuticos,ADIFA,Portugal,Trade and business associations,Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_dc86b148ccb0d687,Elisa Gambardella of Solidar Foundation (310206914824-45),31087615802-06,SOLIDAR,,Belgium,"Non-governmental organisations, platforms and networks and similar",Does not represent commercial interests,pending_ai,,pending
org_fb8f86f6583b0f32,Otto von Guericke Universität Magdeburg,3194103103075-86,Feminist Law Clinic e.V.,FLC,Germany,"Non-governmental organisations, platforms and networks and similar",Does not represent commercial interests,pending_ai,,pending
org_2afe83322525c4db,Initiative „Politische Diversität Aachen“ der Studienstiftung des deutschen Volkes,312895414628-97,Bundesverband Musikindustrie e.V.,BVMI,Germany,Trade and business associations,Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_6a5af1c049f22bdf,Organisers of Friday Protests Slovenia,000688397923-96,Interenergo,,Slovenia,Companies & groups,Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_d2c9bde500f145e8,LAG Europa BÜNDNIS 90/DIE GRÜNEN im Landtag NRW,31894143133-68,Europa-Union Deutschland e. V.,EUD,Germany,"Non-governmental organisations, platforms and networks and similar",Does not represent commercial interests,pending_ai,,pending
org_9f684a16fa16e4b8,Global Affairs in Dialogue Committee of the University of Freiburg,3447297101588-01,Savonia-ammattikorkeakoulu oy,Savonia,Finland,Academic institutions,Does not represent commercial interests,pending_ai,,pending
org_c81a4e0415237328,Commitee of Regions Rapporteur AI,294262595027-78,Vereniging Vlaamse Steden en Gemeenten,VVSG,Belgium,Associations and networks of public authorities,Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_9b73d2faa98a772c,Lease Europe and Enterprise rental,179867992316-16,Czechocar CZ spol sro,,Czech Republic,Companies & groups,Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_cdfc2fbcee7be0de,Vatican,933950697601-42,Giacomo Mazzone,,Italy,Self-employed individuals,Does not represent commercial interests,pending_ai,,pending
org_ebeb58d65ad6a9d4,Climate Change Activist,1590983103128-21,Lannebo Kapitalförvaltning AB,Lannebo,Sweden,Companies & groups,Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_2665c2cf3d77c920,Reporters Sans Frontièrs (RSF),612547127497-45,Reporters sans frontières,RSF,France,"Non-governmental organisations, platforms and networks and similar",Does not represent commercial interests,pending_ai,,pending
org_bcb00e7ce0edbcbc,Slovenian Government,203577642776-25,Slovenian NCD Alliance,SNCDA,Slovenia,"Non-governmental organisations, platforms and networks and similar",Does not represent commercial interests,pending_ai,,pending
org_4c2f60f5505df9ea,Special Envoy on Freedom of Religion or Beliefs,802136650522-58,European Sikh Organisation,ESO,Belgium,Organisations representing churches and religious communities,Does not represent commercial interests,pending_ai,,pending
org_265ee810813df49b,Milchviehbetrieb,679321111546-68,Milcherzeugergemeinschaft Milch Board,MEG Milch Board,Germany,Trade and business associations,Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_91b6de763abf1722,Deutsches Institut für Lebensmitteltechnik,582925396478-30,Deutsches Institut für Wirtschaftsforschung,DIW Berlin,Germany,Think tanks and research institutions,Does not represent commercial interests,pending_ai,,pending
org_83b0605a754c7c61,Remmers GmbH,5712371100342-81,karriere.at GmbH,,Austria,Companies & groups,Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_ba52bd24da2332fa,Genossenschaftsverband Weser-Ems,805055331148-04,DZ BANK AG Deutsche Zentral-Genossenschaftsbank,DZ BANK,Germany,Companies & groups,Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_cb7e3e03657fe35e,Oldenburger Fleischmehlfabrik GmbH,927457231326-64,CEWE Stiftung & Co. KGaA,,Germany,Companies & groups,Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_59eb8687b91dbdaa,Konzernbetriebsrat MAN Truck & Bus SE & TRATON SE,06093891220-52,MAN Truck & Bus SE,MAN,Germany,Companies & groups,Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_c431eaeafecaa4e5,responsables IFOAM,93322774930-56,Økologisk Landsforening/Organic Denmark,,Denmark,"Non-governmental organisations, platforms and networks and similar",Does not represent commercial interests,pending_ai,,pending
